,ACC_ID,ROAD_NO,COMMON_ROAD_NAME,CWAY,LONGITUDE,LATITUDE,CRASH_DATE,CRASH_TIME,ACCIDENT_TYPE,SEVERITY,EVENT_NATURE,EVENT_TYPE,TOTAL_BIKE_INVOLVED,TOTAL_TRUCK_INVOLVED,TOTAL_HEAVY_TRUCK_INVOLVED,TOTAL_MOTOR_CYCLE_INVOLVED,TOTAL_OTHER_VEHICLES_INVOLVED,TOTAL_PEDESTRIANS_INVOLVED,CRASH_TIME_HRS,CRASH_TIME_MIN,YEAR,MONTH
0,10034076,1250106,Huntriss Rd,S,115.787126,-31.888018,9/06/2019,130,Intersection,Hospital,Right Angle,Others,0,0,0,0,1,0,1,30,2019,6
1,10034083,1311665,Joondalup Dr,L,115.78105,-31.770677,9/06/2019,1345,Intersection,PDO Major,Rear End,Others,0,0,0,0,3,0,13,45,2019,6
2,10036078,1110006,Lord St,S,115.954109,-31.900235,9/06/2019,1230,Intersection,PDO Minor,Rear End,Others,0,0,0,0,2,0,12,30,2019,6
3,10036129,1300280,Fitzgerald St,S,115.859176,-31.932468,9/06/2019,1115,Midblock,PDO Minor,Others,Involving Parking,0,0,0,0,2,0,11,15,2019,6
4,10014546,1102151,Connolly Dr,L,115.711603,-31.65169,9/06/2019,1520,Intersection,PDO Major,Hit Object,Others,0,0,0,0,1,0,15,20,2019,6
5,10014550,1092189,Westgrove Dr,S,115.976054,-31.775076,9/06/2019,2150,Midblock,PDO Major,Hit Object,Involving Parking,0,0,0,0,1,0,21,50,2019,6
6,10034143,1250061,Harborne St,L,115.820105,-31.917105,9/06/2019,1150,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,11,50,2019,6
7,10034182,H005,Great Eastern Hwy,L,115.939667,-31.933303,9/06/2019,230,Intersection,Medical,Right Turn Thru,Others,0,0,0,0,2,0,2,30,2019,6
8,10034196,H057,Forrest Hwy,R,115.667964,-33.335838,9/06/2019,1715,Intersection,PDO Major,Sideswipe Same Dirn,Others,0,0,0,0,2,0,17,15,2019,6
9,10036276,1260001,Manning Rd,L,115.880854,-32.011969,9/06/2019,1215,Intersection,PDO Minor,Rear End,Others,0,0,0,0,2,0,12,15,2019,6
10,10036296,7060002,Sandstone - Wiluna Rd,S,119.785107,-26.864943,9/06/2019,1800,Midblock,PDO Major,Hit Animal,Involving Animal,0,0,0,0,1,0,18,0,2019,6
11,10036358,2120476,Seawind Dr,S,115.740945,-32.501959,9/06/2019,1100,Midblock,PDO Minor,Head On,Others,0,0,0,0,2,0,11,0,2019,6
12,10036404,6052037,Lane St,S,121.473174,-30.754366,9/06/2019,15,Midblock,PDO Minor,Rear End,Involving Parking,0,0,0,0,2,0,0,15,2019,6
13,10039265,H009,South Western Hwy,S,116.004074,-32.320139,13/06/2019,2200,Midblock,Hospital,Hit Object,Others,0,0,0,0,1,0,22,0,2019,6
14,10041267,1140022,Lawson St,L,115.900554,-32.012347,13/06/2019,1820,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,18,20,2019,6
15,10019110,M074,Mandurah Rd,R,115.746159,-32.531387,13/06/2019,1610,Midblock,PDO Minor,Rear End,Others,0,0,0,0,0,0,16,10,2019,6
16,10039456,H532,Great Eastern Hwy off to Shepperton Rd & Causeway,S,115.890531,-31.966519,13/06/2019,1745,Intersection,Medical,Rear End,Others,0,0,0,0,2,0,17,45,2019,6
17,10041470,2180029,Terry Rd,S,116.384608,-33.845923,13/06/2019,1420,Midblock,PDO Minor,Non Collision,Others,0,0,0,0,1,0,14,20,2019,6
18,10039469,H015,Kwinana Fwy,L,115.847309,-31.96239,13/06/2019,1830,Midblock,PDO Major,Rear End,Others,0,0,0,0,2,0,18,30,2019,6
19,10041557,1120017,Crimea St,L,115.904851,-31.890576,13/06/2019,840,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,0,8,40,2019,6
20,10041569,1030010,North Lake Rd,S,115.824172,-32.102513,13/06/2019,1505,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,15,5,2019,6
21,10041589,H012,Leach Hwy,L,115.788939,-32.050204,13/06/2019,1505,Midblock,PDO Major,Rear End,Others,0,0,0,0,2,0,15,5,2019,6
22,10041595,H028,Karrinyup Rd,L,115.805961,-31.883586,13/06/2019,1545,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,15,45,2019,6
23,10041609,M052,Boyanup Picton Rd,S,115.725525,-33.368307,13/06/2019,1115,Midblock,PDO Major,Rear End,Others,0,0,0,0,2,0,11,15,2019,6
24,10041652,H015,Kwinana Fwy,L,115.84766,-31.97174,13/06/2019,1820,Midblock,PDO Major,Rear End,Others,0,0,0,0,1,0,18,20,2019,6
25,10041693,H015,Kwinana Fwy,L,115.84678,-31.965308,13/06/2019,1500,Midblock,PDO Major,Rear End,Others,0,0,0,0,1,0,15,0,2019,6
26,10041769,1100510,Civic Dr,S,115.80762,-31.751576,13/06/2019,2030,Intersection,PDO Minor,Right Angle,Others,0,0,0,0,1,0,20,30,2019,6
27,10044409,H028,Morley Dr,L,115.88589,-31.888536,13/06/2019,1333,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,13,33,2019,6
28,10044415,H005,Great Eastern Hwy,L,116.047809,-31.902444,13/06/2019,2027,Intersection,PDO Major,Right Turn Thru,Others,0,0,0,0,3,0,20,27,2019,6
29,10045208,1190003,North Lake Rd,S,115.815679,-32.038367,13/06/2019,1230,Midblock,PDO Major,Sideswipe Same Dirn,Others,0,0,0,0,2,0,12,30,2019,6
30,10090475,H015,Kwinana Fwy,L,115.856661,-32.165808,14/06/2019,1755,Midblock,Medical,Rear End,Others,0,0,0,0,2,0,17,55,2019,6
31,10039773,1220012,Waratah Av,S,115.807291,-31.994809,14/06/2019,1235,Midblock,PDO Minor,Rear End,Involving Parking,0,0,0,0,2,0,12,35,2019,6
32,10039791,H001,Albany Hwy,L,116.012199,-32.088516,14/06/2019,1230,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,12,30,2019,6
33,10039857,1050186,Mandogalup Rd,S,115.830773,-32.189955,14/06/2019,1755,Midblock,PDO Major,Rear End,Others,0,0,1,0,2,0,17,55,2019,6
34,10041828,H002,Stock Rd,L,115.798408,-32.100967,14/06/2019,645,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,6,45,2019,6
35,10041866,H001,Albany Hwy,R,117.857337,-34.993624,14/06/2019,1510,Midblock,PDO Major,Rear End,Involving Pedestrian,0,0,0,0,2,0,15,10,2019,6
36,10041898,1191645,Barry Marshall Pde,S,115.845168,-32.069731,14/06/2019,840,Midblock,PDO Major,Rear End,Others,0,0,0,0,2,0,8,40,2019,6
37,10041920,1260007,Kent St,S,115.888457,-32.006773,14/06/2019,1050,Intersection,PDO Minor,Rear End,Others,0,0,0,0,2,0,10,50,2019,6
38,10039891,1250135,Arkana Rd,S,115.840778,-31.866417,14/06/2019,900,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,9,0,2019,6
39,10039897,H035,Wanneroo Rd,L,115.81225,-31.791018,14/06/2019,1300,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,1,0,13,0,2019,6
40,10046897,M045,Indian Ocean Dr,S,115.417996,-31.106033,19/06/2019,1750,Midblock,PDO Major,Hit Animal,Involving Animal,0,0,0,0,0,0,17,50,2019,6
41,10046932,1150015,Chancellor St,S,115.791352,-31.975665,19/06/2019,115,Intersection,PDO Major,Hit Object,Others,0,0,0,0,1,0,1,15,2019,6
42,10044773,1240096,Kings Park Rd,L,115.844374,-31.95405,19/06/2019,1620,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,16,20,2019,6
43,10044829,H894,Abernethy Rd on to Leach Hwy (Eastbound),S,115.949004,-31.973455,19/06/2019,1740,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,17,40,2019,6
44,10046994,1141017,Nicholson Rd,S,115.933455,-32.042159,19/06/2019,815,Midblock,PDO Major,Rear End,Others,0,0,0,0,3,0,8,15,2019,6
45,10047002,H018,Roe Hwy,R,115.879153,-32.07984,19/06/2019,935,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,0,9,35,2019,6
46,10047014,1300334,Brady St,S,115.827669,-31.920625,19/06/2019,1630,Midblock,PDO Major,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,0,16,30,2019,6
47,10044866,1250066,Wiluna St,L,115.848663,-31.910897,19/06/2019,1930,Midblock,PDO Major,Right Angle,Entering / Leaving Driveway,0,0,0,0,2,0,19,30,2019,6
48,10044895,1290086,Cargill St,S,115.892525,-31.971751,19/06/2019,850,Midblock,PDO Major,Sideswipe Same Dirn,Involving Parking,0,0,0,0,1,0,8,50,2019,6
49,10044901,H009,South Western Hwy,S,115.895379,-32.613291,19/06/2019,640,Intersection,PDO Major,Rear End,Others,0,0,0,0,1,0,6,40,2019,6
50,10047086,H020,Graham Farmer Fwy,R,115.886658,-31.947372,19/06/2019,1845,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,0,18,45,2019,6
51,10047154,1120013,Whatley Cr,S,115.902027,-31.921916,19/06/2019,1430,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,14,30,2019,6
52,10047174,1072225,Delta Rd,S,115.819864,-32.344784,19/06/2019,1640,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,16,40,2019,6
53,10044992,1250060,Homer St,S,115.873771,-31.908577,19/06/2019,1530,Midblock,PDO Major,Rear End,Entering / Leaving Driveway,0,0,0,0,2,0,15,30,2019,6
54,10045019,1250069,Scarborough Beach Rd,S,115.762729,-31.894273,19/06/2019,1115,Intersection,PDO Major,Right Angle,Others,0,0,0,0,2,0,11,15,2019,6
55,10045055,H633,Orrong Rd & Welshpool Rd East on to Roe Hwy (Northbound),S,115.975062,-32.00115,19/06/2019,2030,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,1,0,20,30,2019,6
56,10045067,1030011,Russell Rd,S,115.811323,-32.157652,19/06/2019,1710,Intersection,PDO Major,Rear End,Others,0,0,0,0,1,0,17,10,2019,6
57,10047234,1300287,Loftus St,L,115.84416,-31.941232,19/06/2019,2200,Midblock,PDO Major,Rear End,Others,0,0,0,0,2,0,22,0,2019,6
58,10047240,1270009,Nicholson Rd,S,115.821445,-31.956405,19/06/2019,1100,Midblock,PDO Major,Sideswipe Same Dirn,Involving Parking,0,0,0,0,2,0,11,0,2019,6
59,10047253,H560,Mitchell Fwy (Northbound) off to Hutton St,S,115.820074,-31.902103,19/06/2019,1840,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,18,40,2019,6
60,10047260,H023,Armadale Rd,S,115.898256,-32.136747,19/06/2019,840,Midblock,PDO Major,Sideswipe Same Dirn,Others,0,1,0,0,1,0,8,40,2019,6
61,10045175,1240039,The Esplanade,S,115.858628,-31.956883,19/06/2019,1600,Midblock,PDO Minor,Sideswipe Same Dirn,Others,0,0,0,0,2,0,16,0,2019,6
62,10045234,H033,Toodyay Rd,S,116.049099,-31.854676,19/06/2019,1715,Midblock,PDO Major,Hit Object,Involving Animal,0,0,0,0,1,0,17,15,2019,6
63,10045238,H016,Mitchell Fwy,R,115.836501,-31.932611,19/06/2019,1230,Midblock,PDO Major,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,1,0,12,30,2019,6
64,10045297,H017,Tonkin Hwy,L,115.954604,-31.949134,19/06/2019,750,Midblock,PDO Minor,Rear End,Others,0,0,0,0,0,0,7,50,2019,6
65,10045305,1240112,Murray St,S,115.845418,-31.948526,19/06/2019,1550,Midblock,PDO Major,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,1,0,15,50,2019,6
66,10045340,1270012,Bagot Rd,S,115.824963,-31.950439,19/06/2019,1215,Midblock,PDO Minor,Rear End,Entering / Leaving Driveway,0,0,0,0,1,0,12,15,2019,6
67,10045396,H002,Ennis Av,L,115.762926,-32.294527,19/06/2019,730,Intersection,PDO Minor,Rear End,Others,0,0,0,0,2,0,7,30,2019,6
68,10045402,H017,Tonkin Hwy,R,115.950455,-31.944316,19/06/2019,1630,Midblock,PDO Major,Rear End,Others,0,0,0,0,2,0,16,30,2019,6
69,10043925,H017,Tonkin Hwy,L,116.015365,-32.053199,24/06/2019,715,Intersection,Medical,Rear End,Others,0,0,0,0,2,0,7,15,2019,6
70,10043944,1120013,Whatley Cr,S,115.902027,-31.921916,24/06/2019,615,Intersection,PDO Major,Rear End,Others,0,0,0,0,2,0,6,15,2019,6
71,10043958,1180440,Rous Head Rd,S,115.731652,-32.053272,24/06/2019,1230,Midblock,Medical,Rear End,Others,0,0,0,0,2,0,12,30,2019,6
72,10043980,1250099,North Beach Rd,S,115.774826,-31.859184,24/06/2019,1010,Intersection,Medical,Right Angle,Others,0,0,0,0,1,0,10,10,2019,6
73,9956331,3021001,York St,L,117.883679,-35.024606,7/02/2019,1430,Midblock,PDO Minor,Others,Involving Parking,0,0,0,0,2,0,14,30,2019,2
330,9936935,H015,Kwinana Fwy,L,115.860033,-32.133478,7/01/2019,1400,Midblock,PDO Major,Hit Object,Others,0,0,0,0,1,0,14,0,2019,1
331,9936941,1251092,Wotan St,S,115.795474,-31.900532,7/01/2019,1145,Midblock,PDO Minor,Right Angle,Involving Parking,0,0,0,0,2,0,11,45,2019,1
332,9936986,H035,Wanneroo Rd,L,115.827047,-31.861426,7/01/2019,1530,Intersection,PDO Major,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,0,15,30,2019,1
333,9936992,H014,Stirling Hwy,S,115.75547,-32.011508,7/01/2019,1100,Intersection,PDO Minor,Rear End,Others,0,0,0,0,3,0,11,0,2019,1
334,9937083,2120690,Murdoch Dr,S,115.749348,-32.52877,7/01/2019,930,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,1,0,9,30,2019,1
335,9937188,1140313,Sill St,S,115.899374,-32.011004,7/01/2019,1500,Midblock,PDO Minor,Others,Involving Parking,0,0,0,0,2,0,15,0,2019,1
336,9970836,H015,Kwinana Fwy,L,115.806903,-32.434683,7/01/2019,2200,Midblock,PDO Major,Hit Object,Others,0,0,0,0,1,0,22,0,2019,1
